gid,chr,str,glen,name,type,TPM_upf2_cortex_ko_1,TPM_upf2_cortex_ko_2,TPM_upf2_cortex_ctr_1,TPM_upf2_cortex_ctr_2
ENSMUSG00000109100.1,chr19,-,923,Olfr1464-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000062199.2,chr19,-,1561,Olfr1465,protein_coding,0,0,0,0
ENSMUSG00000096485.3,chr19,+,1981,Olfr1466,protein_coding,0,0,0,0
ENSMUSG00000049015.3,chr19,+,3671,Olfr1467,protein_coding,0,0,0,0
ENSMUSG00000109544.2,chr19,+,1208,Olfr1468-ps1,polymorphic_pseudogene,0,0,0,0
ENSMUSG00000063777.3,chr19,+,4106,Olfr1469,protein_coding,0,0,0,0
ENSMUSG00000109230.1,chr19,-,949,Olfr1470-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000096320.2,chr19,+,3858,Olfr1471,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000095189.2,chr19,-,1377,Olfr1472,protein_coding,0,0,0,0
ENSMUSG00000109573.1,chr19,-,958,Olfr1473-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000096273.3,chr19,+,1539,Olfr1474,protein_coding,0,0,0,0
ENSMUSG00000096708.1,chr19,-,945,Olfr1475,protein_coding,0,0,0,0
ENSMUSG00000071629.3,chr19,+,4040,Olfr1477,protein_coding,0,0,0,0
ENSMUSG00000118174.1,chr19,-,2584,AC157214.1,processed_pseudogene,0,0,0,0
ENSMUSG00000095484.4,chr19,+,2144,Olfr1480,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000096289.4,chr19,+,3842,Olfr1484,protein_coding,0,0,0,0
ENSMUSG00000094846.4,chr19,+,4157,Olfr1487,protein_coding,0,0,0,0
ENSMUSG00000045678.8,chr19,+,11280,Olfr1489,protein_coding,0,0,0,0
ENSMUSG00000061387.3,chr19,+,5165,Olfr1490,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000051156.2,chr19,+,1729,Olfr1491,protein_coding,0,0,0,0
ENSMUSG00000109527.1,chr19,+,865,Olfr1492-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000109520.2,chr19,+,1828,Olfr1493-ps1,protein_coding,0,0,0,0
ENSMUSG00000050865.5,chr19,+,2156,Olfr1494,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000047207.3,chr19,+,2095,Olfr1495,protein_coding,0,0,0,0
ENSMUSG00000048356.6,chr19,+,2454,Olfr1496,protein_coding,0,0,0,0
ENSMUSG00000044040.3,chr19,-,1672,Olfr1497,protein_coding,0,0,0,0
ENSMUSG00000109530.1,chr19,-,991,Olfr1498-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000045395.4,chr19,-,1834,Olfr1499,protein_coding,0,0,0,0
ENSMUSG00000054526.5,chr19,-,2894,Olfr1500,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000057270.3,chr19,-,4472,Olfr1501,protein_coding,0,0,0,0
ENSMUSG00000056858.1,chr19,+,951,Olfr1502,protein_coding,0,0,0,0
ENSMUSG00000058078.8,chr19,+,803,Olfr1503-ps1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000059105.4,chr19,-,1597,Olfr1504,protein_coding,0,0,0,0
ENSMUSG00000062314.3,chr19,+,3685,Olfr1505,protein_coding,0,0,0,0
ENSMUSG00000098074.1,chr19,-,789,Gm26993,processed_pseudogene,0,0,0,0
ENSMUSG00000024642.17,chr19,-,5702,Tle4,"protein_coding,retained_intron",25.460885,24.428318,28.556691,35.713414
ENSMUSG00000063586.1,chr19,-,1218,Gm5513,processed_pseudogene,4.107352,3.273801,5.787298,9.926234
ENSMUSG00000117995.1,chr19,+,3683,AC147229.1,lncRNA,0.026634,0.049212,0.042531,0.097991
ENSMUSG00000024640.9,chr19,-,4254,Psat1,"lncRNA,protein_coding,retained_intron",135.056884,145.80064,181.037755,320.708185
ENSMUSG00000090147.1,chr19,+,556,Gm3329,processed_pseudogene,0,0,0,0
ENSMUSG00000041491.8,chr19,-,3103,Cep78,"nonsense_mediated_decay,protein_coding,retained_intron",33.572349,35.484723,40.763489,61.584468
ENSMUSG00000097557.2,chr19,+,938,C130060C02Rik,lncRNA,1.359501,1.739068,3.423431,3.366605
ENSMUSG00000024639.5,chr19,+,6185,Gnaq,"lncRNA,protein_coding,retained_intron",78.379416,76.338731,57.78184,84.842159
ENSMUSG00000075268.2,chr19,-,561,Gm10819,processed_pseudogene,35.320553,30.692881,27.363636,20.103615
ENSMUSG00000078528.2,chr19,+,980,Gm17068,processed_pseudogene,0,0,0.239759,0.092066
ENSMUSG00000118142.1,chr19,+,797,AC126031.4,processed_pseudogene,0.123078,0,0,0
ENSMUSG00000118033.1,chr19,-,1075,AC126031.3,lncRNA,0,0,0,0
ENSMUSG00000024697.4,chr19,+,3434,Gna14,protein_coding,0.399914,1.293132,1.345651,2.548581
ENSMUSG00000117699.1,chr19,-,543,AC126031.1,processed_pseudogene,0.18065,0,0.144238,0.16616
ENSMUSG00000046230.11,chr19,-,17801,Vps13a,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",1.901138,2.886593,2.6311,5.712241
ENSMUSG00000046388.4,chr19,+,552,Gm9806,pseudogene,0,0,0,0
ENSMUSG00000118126.1,chr19,+,1709,AC128703.1,lncRNA,0,0,0,0
ENSMUSG00000056829.4,chr19,-,1487,Foxb2,protein_coding,0,0.121889,0.105342,0
ENSMUSG00000039126.10,chr19,+,20297,Prune2,"lncRNA,protein_coding,retained_intron",0.294806,0.415239,0.50164,0.706793
ENSMUSG00000117941.1,chr19,-,805,AC147026.1,lncRNA,0,0,0,0
ENSMUSG00000118367.1,chr19,-,1883,AC147026.3,lncRNA,0,0,0,0
ENSMUSG00000038843.18,chr19,-,5760,Gcnt1,"protein_coding,retained_intron",0.289511,0.188802,0.394327,1.049492
ENSMUSG00000024712.9,chr19,+,2603,Rfk,"lncRNA,protein_coding",41.943048,43.380124,50.759989,81.767513
ENSMUSG00000024713.16,chr19,-,14447,Pcsk5,"lncRNA,protein_coding,retained_intron",1.093169,1.59332,1.995036,2.267023
ENSMUSG00000117822.1,chr19,+,1387,AC133509.1,processed_pseudogene,32.603442,36.916362,55.790607,113.708252
ENSMUSG00000117687.1,chr19,+,663,AC157519.1,lncRNA,0,0,0,0
ENSMUSG00000117774.1,chr19,-,648,AC140053.1,processed_pseudogene,0,0,0,0
ENSMUSG00000118192.1,chr19,+,673,AC147474.1,processed_pseudogene,0,0,0,0
ENSMUSG00000024725.13,chr19,-,5110,Ostf1,"nonsense_mediated_decay,protein_coding,retained_intron",2.45713,2.128175,4.598127,7.574665
ENSMUSG00000080783.1,chr19,+,774,Gm8250,processed_pseudogene,0,0.585431,0.303571,0.23314
ENSMUSG00000037847.14,chr19,+,3689,Nmrk1,"nonsense_mediated_decay,protein_coding,retained_intron",0.930676,0.90895,1.273864,2.27458
ENSMUSG00000024726.10,chr19,+,4807,Carnmt1,"lncRNA,nonsense_mediated_decay,protein_coding",5.387271,7.993531,10.264718,17.793494
ENSMUSG00000047044.7,chr19,+,1677,D030056L22Rik,protein_coding,79.082905,82.951116,89.623627,142.466231
ENSMUSG00000117878.1,chr19,-,701,AC134906.1,lncRNA,0,0,0,0
ENSMUSG00000024727.9,chr19,+,7719,Trpm6,"nonsense_mediated_decay,protein_coding,retained_intron",0.228744,0.24655,0.192785,0.26884
ENSMUSG00000036192.15,chr19,-,11076,Rorb,"protein_coding,retained_intron",3.852524,2.847365,1.202117,2.280878
ENSMUSG00000117909.1,chr19,-,665,AC100263.1,lncRNA,0,0,0,0
ENSMUSG00000118109.1,chr19,+,996,AC100263.2,lncRNA,0,0,0,0
ENSMUSG00000118167.1,chr19,-,2705,AC153131.1,lncRNA,0.036264,0,0,0
ENSMUSG00000118150.1,chr19,-,933,AC145590.1,lncRNA,0,0,0.083946,0.193408
ENSMUSG00000118067.1,chr19,-,654,AC158778.1,lncRNA,0,0,0.359273,0.137959
ENSMUSG00000094732.2,chr19,+,2743,1500015L24Rik,lncRNA,0,0,0,0
ENSMUSG00000024659.15,chr19,-,2911,Anxa1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",0.101092,0.280187,1.237645,0.929835
ENSMUSG00000114469.2,chr19,-,5929,C730002L08Rik,lncRNA,0,0,0,0
ENSMUSG00000053279.8,chr19,+,4937,Aldh1a1,"lncRNA,protein_coding",0.059607,0.073425,0.063457,0.237579
ENSMUSG00000047168.6,chr19,-,685,Gm6684,processed_pseudogene,0,0,0,0
ENSMUSG00000024747.3,chr19,-,2066,Aldh1a7,protein_coding,0.04748,0,0.265368,0.3057
ENSMUSG00000024749.9,chr19,-,7190,Tmc1,"protein_coding,retained_intron",0,0,0,0.037646
ENSMUSG00000118293.1,chr19,+,520,AC102790.1,lncRNA,0,0,0,0
ENSMUSG00000118047.1,chr19,+,1477,4930554I06Rik,lncRNA,0,0,0,0
ENSMUSG00000118086.1,chr19,-,3035,AC106834.1,lncRNA,0.096962,0.05972,0.154836,0.237825
ENSMUSG00000118090.1,chr19,+,969,AC106834.2,lncRNA,0,0,0,0
ENSMUSG00000118044.1,chr19,-,707,AC103947.1,processed_pseudogene,0,0,0,0
ENSMUSG00000024750.11,chr19,+,10751,Zfand5,"nonsense_mediated_decay,protein_coding,retained_intron",28.722673,27.311343,23.90949,34.685149
ENSMUSG00000058624.13,chr19,-,6235,Gda,"protein_coding,retained_intron",0.125861,0.639533,0.263793,0.144707
ENSMUSG00000079382.3,chr19,+,1596,Gm3443,"lncRNA,transcribed_unitary_pseudogene",0,0,0,0
ENSMUSG00000035171.9,chr19,-,3067,1110059E24Rik,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",20.181552,32.769113,30.644185,58.071145
ENSMUSG00000047368.4,chr19,+,2833,Abhd17b,"protein_coding,retained_intron",19.147741,23.160019,25.379129,40.255712
ENSMUSG00000024754.13,chr19,+,8520,Cemip2,"protein_coding,retained_intron",52.719349,41.951184,41.39453,56.072948
ENSMUSG00000118021.1,chr19,-,837,AC148016.1,lncRNA,0.468785,0.32482,0,0.538979
ENSMUSG00000045104.9,chr19,+,1002,Gm5514,processed_pseudogene,9.300255,10.129715,8.910821,14.137055
ENSMUSG00000118237.1,chr19,-,680,AC129205.1,lncRNA,0,0,0,0
ENSMUSG00000118273.1,chr19,+,1340,AC141636.2,lncRNA,0,0,0,0
ENSMUSG00000118226.1,chr19,+,971,AC141636.1,lncRNA,0,0,0.161321,0
ENSMUSG00000052387.16,chr19,+,24437,Trpm3,"nonsense_mediated_decay,protein_coding,retained_intron",0.465639,1.138511,5.429329,7.901197
ENSMUSG00000098739.1,chr19,-,1175,Gm27151,lncRNA,0.083484,0,0.19997,0.076787
ENSMUSG00000118353.1,chr19,+,780,AC124513.1,processed_pseudogene,6.162266,9.411034,12.551511,24.638373
ENSMUSG00000097930.2,chr19,-,2776,C330002G04Rik,lncRNA,0,0,0,0
ENSMUSG00000118155.1,chr19,+,1837,AC121973.1,lncRNA,0,0,0,0
ENSMUSG00000033863.2,chr19,+,4815,Klf9,"lncRNA,protein_coding",0.570428,0.639926,1.594081,2.136169
ENSMUSG00000024943.9,chr19,-,6788,Smc5,"protein_coding,retained_intron",18.786268,28.063239,34.083898,59.122115
ENSMUSG00000033207.7,chr19,-,3458,Mamdc2,"nonsense_mediated_decay,protein_coding",0.141835,0.209658,2.106389,2.739626
ENSMUSG00000118092.1,chr19,+,1143,AC131118.1,lncRNA,0,0,0,0
ENSMUSG00000033053.4,chr19,-,875,1700028P14Rik,protein_coding,0,0.310713,3.401388,5.671287
ENSMUSG00000044424.4,chr19,+,571,Gm9493,processed_pseudogene,15.461278,24.124282,22.357956,48.66779
ENSMUSG00000098010.1,chr19,+,993,Gm21542,processed_pseudogene,0,0,0,0.090861
ENSMUSG00000051255.6,chr19,+,633,Gm6563,processed_pseudogene,57.6472,76.880728,77.084124,140.540088
ENSMUSG00000074925.4,chr19,+,12810,Ptar1,"nonsense_mediated_decay,protein_coding",5.965232,7.711241,13.151397,28.166267
ENSMUSG00000117685.1,chr19,-,669,AC134830.1,lncRNA,0,0,0,0
ENSMUSG00000024897.9,chr19,+,6885,Apba1,protein_coding,26.044213,23.311034,14.52672,9.278042
ENSMUSG00000118340.1,chr19,-,1701,AC148021.1,lncRNA,0.057668,0.106555,0,0
ENSMUSG00000071604.5,chr19,-,2886,Fam189a2,"lncRNA,protein_coding",4.010741,2.637727,1.791135,1.313046
ENSMUSG00000096796.1,chr19,+,659,1700021P04Rik,lncRNA,0,0,0,0
ENSMUSG00000024812.11,chr19,-,6199,Tjp2,"lncRNA,protein_coding",28.815575,24.18025,31.245184,35.60097
ENSMUSG00000118371.1,chr19,+,532,AC149224.2,processed_pseudogene,0,0,0,0
ENSMUSG00000059363.10,chr19,-,2053,Fxn,"nonsense_mediated_decay,protein_coding,retained_intron",42.954605,40.65534,32.961381,25.226091
ENSMUSG00000082107.1,chr19,+,1111,Gm16216,processed_pseudogene,0,0,0,0
ENSMUSG00000024867.14,chr19,-,4035,Pip5k1b,"lncRNA,protein_coding,retained_intron",1.920536,2.448104,2.135157,3.309369
ENSMUSG00000085003.1,chr19,+,684,Pip5k1bos,lncRNA,0,0,0,0
ENSMUSG00000074922.1,chr19,-,855,Fam122a,protein_coding,37.286896,29.996269,30.229323,29.652903
ENSMUSG00000048572.5,chr19,+,5034,Tmem252,protein_coding,0.487153,0.738104,1.057977,0.609386
ENSMUSG00000041731.13,chr19,-,3611,Pgm5,"lncRNA,protein_coding,retained_intron",1.249595,1.882265,3.079934,3.423104
ENSMUSG00000097950.1,chr19,-,971,Gm17800,processed_pseudogene,0,0,0.080661,0
ENSMUSG00000058927.6,chr19,+,946,Gm10053,protein_coding,3.007086,4.215106,5.547078,12.208037
ENSMUSG00000051490.3,chr19,-,1962,Foxd4,protein_coding,0,0,0,0
ENSMUSG00000024878.9,chr19,-,2911,Cbwd1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",8.929819,11.300856,11.865253,26.748264
ENSMUSG00000052085.7,chr19,+,10070,Dock8,"lncRNA,protein_coding,retained_intron",0.155858,0.188989,0.528884,0.340472
ENSMUSG00000032702.16,chr19,+,6166,Kank1,"lncRNA,protein_coding,retained_intron",1.431786,1.161102,3.607409,4.302004
ENSMUSG00000118238.1,chr19,-,790,AC126944.1,processed_pseudogene,3.973396,4.588596,4.163924,8.22304
ENSMUSG00000117720.1,chr19,+,545,AC132140.1,processed_pseudogene,0,0,0,0
ENSMUSG00000024837.15,chr19,+,2594,Dmrt1,"lncRNA,protein_coding",0.302523,0.244554,2.204111,3.686913
ENSMUSG00000042372.5,chr19,+,2445,Dmrt3,protein_coding,14.082094,14.566681,41.034663,39.337373
ENSMUSG00000101089.1,chr19,-,1097,2610016A17Rik,lncRNA,0,0,0,0
ENSMUSG00000048138.10,chr19,+,2337,Dmrt2,protein_coding,0.083948,0.775565,0.36865,0.849358
ENSMUSG00000098105.1,chr19,-,998,Gm8825,processed_pseudogene,0.09829,0.363226,0.47087,0.180812
ENSMUSG00000118016.1,chr19,-,521,AC119996.1,lncRNA,0,0,0,0
ENSMUSG00000117950.1,chr19,-,1123,AC117629.1,lncRNA,0,0,0.139486,0
ENSMUSG00000118005.1,chr19,-,611,AC117615.1,lncRNA,0,0,0,0
ENSMUSG00000117707.1,chr19,-,505,AC117809.1,lncRNA,0,0,0,0
ENSMUSG00000118001.1,chr19,-,503,AC117809.3,lncRNA,0,0,0,0.179374
ENSMUSG00000114682.1,chr19,+,608,Gm48775,lncRNA,0,0,0,0
ENSMUSG00000024921.17,chr19,+,14269,Smarca2,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",17.667641,17.681643,16.444811,22.358658
ENSMUSG00000093628.1,chr19,-,840,Gm20616,lncRNA,0,0,0,0
ENSMUSG00000093772.1,chr19,-,668,4931403E22Rik,lncRNA,0,0,0.234495,0.270135
ENSMUSG00000118331.1,chr19,+,737,AC118472.1,processed_pseudogene,0,0,0,0
ENSMUSG00000074913.3,chr19,+,1118,Gm815,protein_coding,0,0.08106,0,0
ENSMUSG00000118209.1,chr19,-,553,AC118724.2,lncRNA,0,0,0,0
ENSMUSG00000118020.1,chr19,-,1785,AC118724.1,lncRNA,0.054954,0.10154,0.17551,0
ENSMUSG00000024924.14,chr19,+,10068,Vldlr,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",9.294888,10.594493,6.79128,11.22884
ENSMUSG00000117692.1,chr19,-,574,AC119982.1,lncRNA,0,0,0,0.314373
ENSMUSG00000047298.3,chr19,+,5108,Kcnv2,protein_coding,0,0,0,0
ENSMUSG00000117752.1,chr19,+,5484,AC124973.2,"lncRNA,retained_intron",0,0,0,0
ENSMUSG00000041360.8,chr19,-,8626,Pum3,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",16.750674,20.140005,22.853586,37.738453
ENSMUSG00000118072.1,chr19,+,772,AC113075.1,processed_pseudogene,0,0,0,0
ENSMUSG00000040929.17,chr19,-,11034,Rfx3,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",13.761855,17.461325,18.213956,30.83547
ENSMUSG00000092182.1,chr19,+,598,Gm20407,lncRNA,0,0,0,0
ENSMUSG00000101084.1,chr19,+,632,Gm28228,lncRNA,0,0,0,0
ENSMUSG00000052942.13,chr19,-,8842,Glis3,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",0.809863,1.137678,1.771577,1.642867
ENSMUSG00000089952.1,chr19,-,2217,4933413C19Rik,lncRNA,0,0,0.035328,0
ENSMUSG00000097735.7,chr19,+,1389,D930032P07Rik,lncRNA,0,0,0,0
ENSMUSG00000098069.1,chr19,-,797,Gm26942,processed_pseudogene,0,0,0,0
ENSMUSG00000024935.11,chr19,+,8257,Slc1a1,"protein_coding,retained_intron",4.942083,5.070685,3.955436,4.753286
ENSMUSG00000089993.1,chr19,-,1378,Gm5822,processed_pseudogene,3.915187,7.431494,11.083221,18.529523
ENSMUSG00000064202.15,chr19,-,5420,4430402I18Rik,"lncRNA,nonsense_mediated_decay,protein_coding",0.307672,0.38457,0.404613,0.233054
ENSMUSG00000040105.3,chr19,+,2859,Plpp6,protein_coding,7.513961,7.290555,7.12262,8.236702
ENSMUSG00000118165.1,chr19,+,812,AC113961.1,processed_pseudogene,0,0.111607,0.19291,0
ENSMUSG00000024780.7,chr19,+,12214,Cdc37l1,"nonsense_mediated_decay,protein_coding,retained_intron",11.307946,13.652331,15.344947,29.178717
ENSMUSG00000024782.7,chr19,-,3120,Ak3,protein_coding,37.47664,46.822797,44.909307,59.398142
ENSMUSG00000100075.1,chr19,+,2485,1700018L02Rik,lncRNA,0.315793,0.510562,0.630354,0.254155
ENSMUSG00000118038.1,chr19,+,618,Gm9895,lncRNA,0.634908,0.146642,0.633669,0.875971
ENSMUSG00000024785.7,chr19,+,1889,Rcl1,protein_coding,33.130479,36.029223,44.405638,48.670885
ENSMUSG00000068466.6,chr19,+,645,Gm5518,processed_pseudogene,7.604126,17.98445,19.55,37.768616
ENSMUSG00000024789.13,chr19,+,5030,Jak2,protein_coding,26.366209,30.826835,19.307867,29.022682
ENSMUSG00000050957.4,chr19,-,708,Insl6,protein_coding,1.385497,3.200027,2.323093,4.587713
ENSMUSG00000039097.5,chr19,-,3501,Rln1,"protein_coding,retained_intron",0.644428,1.035416,0.268454,0.618509
ENSMUSG00000016495.12,chr19,-,3799,Plgrkt,"lncRNA,protein_coding,retained_intron",20.682461,24.165015,20.863724,38.094483
ENSMUSG00000016496.7,chr19,+,3622,Cd274,protein_coding,0.677065,0.625516,0.670338,1.120962
ENSMUSG00000117964.1,chr19,-,4725,AC119228.1,lncRNA,0,0,0,0.019095
ENSMUSG00000016498.10,chr19,+,1961,Pdcd1lg2,protein_coding,0,0,0,0
ENSMUSG00000097855.8,chr19,-,4897,A930007I19Rik,lncRNA,0.260407,0.444148,0.479813,0.589586
ENSMUSG00000038658.15,chr19,+,10727,Ric1,"nonsense_mediated_decay,protein_coding,retained_intron",6.766942,7.873803,9.834899,15.022084
ENSMUSG00000046324.12,chr19,-,9338,Ermp1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",5.021264,4.33811,6.617649,10.019635
ENSMUSG00000024806.4,chr19,+,1057,Mlana,"nonsense_mediated_decay,protein_coding",0,0,0,0.256079
ENSMUSG00000046138.15,chr19,-,8134,9930021J03Rik,"nonsense_mediated_decay,protein_coding",13.928899,14.171958,13.336019,22.672726
ENSMUSG00000074909.5,chr19,-,4575,Ranbp6,"lncRNA,protein_coding",13.658007,17.88725,16.554497,32.520452
ENSMUSG00000117883.1,chr19,-,581,AC157785.1,processed_pseudogene,0,0,0,0
ENSMUSG00000024810.16,chr19,+,2886,Il33,protein_coding,0.101968,0.125606,0.895567,0.687786
ENSMUSG00000024815.5,chr19,+,2229,Trpd52l3,protein_coding,0,0,0,0
ENSMUSG00000024817.13,chr19,+,8590,Uhrf2,"protein_coding,retained_intron",27.41814,41.725374,27.690591,45.784737
ENSMUSG00000024827.10,chr19,-,6091,Gldc,"protein_coding,retained_intron",45.737111,39.532099,53.324407,58.851425
ENSMUSG00000024863.6,chr19,+,1089,Mbl2,protein_coding,0,0,0,0
ENSMUSG00000118374.1,chr19,-,583,AC103405.2,processed_pseudogene,0,0,0,0
ENSMUSG00000058816.5,chr19,-,618,Ppp1r2-ps3,processed_pseudogene,0.476181,0.293284,0.253467,0.583981
ENSMUSG00000024868.8,chr19,-,2427,Dkk1,protein_coding,0.32334,0.07468,0.387251,0.371755
ENSMUSG00000052920.15,chr19,-,10861,Prkg1,"lncRNA,protein_coding,retained_intron",0.541902,0.600772,0.944674,1.32916
ENSMUSG00000053536.7,chr19,+,4233,Cstf2t,protein_coding,56.149272,55.235508,52.935887,94.104297
ENSMUSG00000118011.1,chr19,+,550,AC110180.1,processed_pseudogene,0,0,0,0
ENSMUSG00000052595.8,chr19,+,3771,A1cf,"protein_coding,retained_intron",0,0,0,0
ENSMUSG00000114443.1,chr19,+,908,Gm19241,processed_pseudogene,0,0.099807,0,0.397467
ENSMUSG00000118366.1,chr19,+,2278,AC117816.1,lncRNA,0,0,0,0
ENSMUSG00000024887.10,chr19,-,11638,Asah2,"lncRNA,protein_coding,retained_intron",0.202289,0.171313,0.390328,0.76751
ENSMUSG00000040451.18,chr19,-,10546,Sgms1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",0.837132,0.971041,1.366503,2.617946
ENSMUSG00000118064.1,chr19,-,2705,AC113485.1,lncRNA,0.036264,0,0,0.033355
ENSMUSG00000097787.2,chr19,+,1647,2700046G09Rik,lncRNA,5.181609,8.253622,5.468709,5.916395
ENSMUSG00000118329.1,chr19,-,1084,AC115752.2,processed_pseudogene,0,0,0,0
ENSMUSG00000062456.4,chr19,-,714,Rpl9-ps6,protein_coding,21.432132,18.658041,16.234694,26.663138
ENSMUSG00000024896.9,chr19,+,2674,Minpp1,"protein_coding,retained_intron",26.302483,20.639673,22.348261,29.321446
ENSMUSG00000118106.1,chr19,+,2276,AC115752.1,TEC,1.810156,1.31398,1.858241,1.109974
ENSMUSG00000118168.1,chr19,+,1649,AC102159.1,lncRNA,0,0.21983,0,0
ENSMUSG00000024899.7,chr19,+,3721,Papss2,protein_coding,0.13181,0.09742,0.6946,0.606188
ENSMUSG00000013662.6,chr19,-,5995,Atad1,"lncRNA,nonsense_mediated_decay,protein_coding,retained_intron",32.921361,37.247612,35.522263,86.823716
ENSMUSG00000013663.7,chr19,+,11507,Pten,"protein_coding,retained_intron",13.605351,14.90855,14.136926,25.537752
ENSMUSG00000117914.1,chr19,+,1017,AC125381.1,lncRNA,0.096454,0,0.308049,0.266151
ENSMUSG00000118196.1,chr19,+,2550,AC125381.2,lncRNA,0,0,0,0
ENSMUSG00000071573.14,chr19,-,1627,Rnls,"polymorphic_pseudogene,protein_coding",0.964654,0.835508,1.781127,2.550923
ENSMUSG00000087112.1,chr19,-,1401,Gm7237,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000086875.2,chr19,-,1906,Lipo5,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000079344.11,chr19,-,2314,Lipo4,protein_coding,0,0,0,0
ENSMUSG00000024766.15,chr19,-,5007,Lipo3,"lncRNA,protein_coding",1.586889,2.009057,2.69049,4.378806
ENSMUSG00000086812.2,chr19,-,2225,Gm8978,protein_coding,0,0,0,0
ENSMUSG00000085924.1,chr19,-,2197,Gm8980,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000087303.3,chr19,-,2887,Lipo2,"lncRNA,protein_coding,retained_intron",0.169888,0.313906,0.135645,0.187513
ENSMUSG00000079342.11,chr19,-,2243,Lipo1,protein_coding,0,0,0,0
ENSMUSG00000037603.7,chr19,+,507,Gm5519,processed_pseudogene,0,0.357494,0,0
ENSMUSG00000085934.1,chr19,-,1240,Gm8988,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000117821.1,chr19,-,1129,AC098875.1,unprocessed_pseudogene,0,0,0,0
ENSMUSG00000024768.5,chr19,+,1411,Lipf,protein_coding,0,0,0,0
ENSMUSG00000024771.7,chr19,+,2198,Lipk,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000024770.14,chr19,+,1884,Lipn,"nonsense_mediated_decay,protein_coding",0,0,0,0
ENSMUSG00000056078.6,chr19,+,3489,Lipm,"lncRNA,protein_coding,retained_intron",0,0,0,0
ENSMUSG00000024774.16,chr19,-,3052,Ankrd22,"lncRNA,protein_coding",0,0,0,0
ENSMUSG00000024776.17,chr19,+,5557,Stambpl1,"lncRNA,protein_coding,retained_intron",0.635479,0.684945,0.422826,0.763105
ENSMUSG00000035783.9,chr19,-,2196,Acta2,protein_coding,0.312683,0.371413,10.414325,3.697747
ENSMUSG00000024778.13,chr19,+,2062,Fas,"lncRNA,nonsense_mediated_decay,protein_coding",0.142716,0.0879,0.037983,0.087512
ENSMUSG00000050370.5,chr19,-,1387,Ch25h,protein_coding,0.070723,0.196016,0.451746,0
ENSMUSG00000097558.1,chr19,+,3702,Gm26902,lncRNA,0,0.02448,0,0.073116
ENSMUSG00000024781.16,chr19,-,6780,Lipa,"lncRNA,protein_coding,retained_intron",3.110626,3.488653,5.67195,7.372369
ENSMUSG00000045932.12,chr19,+,3927,Ifit2,protein_coding,3.572022,3.692377,4.347866,10.66066
ENSMUSG00000074896.3,chr19,+,1745,Ifit3,protein_coding,0,0.103868,0.314183,0.775573
ENSMUSG00000079339.7,chr19,-,2260,Ifit1bl1,protein_coding,0,0.080199,0,0.15969
ENSMUSG00000062488.9,chr19,+,2000,Ifit3b,protein_coding,0,0.045312,0.156643,0
